filename,foldername,labels
Telugu-416.wav,Telugu,3
Hindi-448.wav,Hindi,0
Telugu-276.wav,Telugu,3
Tamil-373.wav,Tamil,2
Hindi-392.wav,Hindi,0
Telugu-457.wav,Telugu,3
Kannada-145.wav,Kannada,1
Telugu-433.wav,Telugu,3
Hindi-192.wav,Hindi,0
Tamil-408.wav,Tamil,2
Kannada-303.wav,Kannada,1
Tamil-368.wav,Tamil,2
Kannada-175.wav,Kannada,1
Telugu-320.wav,Telugu,3
Kannada-338.wav,Kannada,1
Tamil-467.wav,Tamil,2
Kannada-287.wav,Kannada,1
Tamil-245.wav,Tamil,2
Telugu-439.wav,Telugu,3
Tamil-454.wav,Tamil,2
Hindi-183.wav,Hindi,0
Kannada-355.wav,Kannada,1
Hindi-222.wav,Hindi,0
Hindi-476.wav,Hindi,0
Kannada-214.wav,Kannada,1
Kannada-449.wav,Kannada,1
Kannada-87.wav,Kannada,1
Tamil-476.wav,Tamil,2
Kannada-302.wav,Kannada,1
Telugu-121.wav,Telugu,3
Tamil-457.wav,Tamil,2
Tamil-469.wav,Tamil,2
Tamil-297.wav,Tamil,2
Telugu-402.wav,Telugu,3
Kannada-439.wav,Kannada,1
Hindi-188.wav,Hindi,0
Hindi-373.wav,Hindi,0
Hindi-457.wav,Hindi,0
Kannada-393.wav,Kannada,1
Hindi-341.wav,Hindi,0
Tamil-463.wav,Tamil,2
Tamil-468.wav,Tamil,2
Kannada-340.wav,Kannada,1
Tamil-434.wav,Tamil,2
Hindi-115.wav,Hindi,0
Hindi-429.wav,Hindi,0
Telugu-171.wav,Telugu,3
Hindi-390.wav,Hindi,0
Hindi-444.wav,Hindi,0
Kannada-356.wav,Kannada,1
Kannada-386.wav,Kannada,1
Kannada-383.wav,Kannada,1
Telugu-369.wav,Telugu,3
Telugu-151.wav,Telugu,3
Tamil-284.wav,Tamil,2
Kannada-212.wav,Kannada,1
Hindi-395.wav,Hindi,0
Kannada-257.wav,Kannada,1
Kannada-316.wav,Kannada,1
Telugu-409.wav,Telugu,3
Telugu-387.wav,Telugu,3
Telugu-452.wav,Telugu,3
Kannada-185.wav,Kannada,1
Tamil-501.wav,Tamil,2
Kannada-462.wav,Kannada,1
Tamil-397.wav,Tamil,2
Tamil-177.wav,Tamil,2
Tamil-258.wav,Tamil,2
Telugu-371.wav,Telugu,3
Kannada-351.wav,Kannada,1
Tamil-268.wav,Tamil,2
Tamil-461.wav,Tamil,2
Telugu-229.wav,Telugu,3
Kannada-487.wav,Kannada,1
Telugu-335.wav,Telugu,3
Tamil-183.wav,Tamil,2
Hindi-421.wav,Hindi,0
Hindi-372.wav,Hindi,0
Telugu-378.wav,Telugu,3
Telugu-150.wav,Telugu,3
Telugu-139.wav,Telugu,3
Hindi-481.wav,Hindi,0
Hindi-262.wav,Hindi,0
Kannada-322.wav,Kannada,1
Tamil-338.wav,Tamil,2
Hindi-374.wav,Hindi,0
Hindi-449.wav,Hindi,0
Tamil-322.wav,Tamil,2
Telugu-61.wav,Telugu,3
Tamil-481.wav,Tamil,2
Kannada-408.wav,Kannada,1
Tamil-442.wav,Tamil,2
Hindi-312.wav,Hindi,0
Tamil-504.wav,Tamil,2
Tamil-433.wav,Tamil,2
Hindi-167.wav,Hindi,0
Kannada-217.wav,Kannada,1
Hindi-309.wav,Hindi,0
Kannada-471.wav,Kannada,1
Telugu-260.wav,Telugu,3
Kannada-222.wav,Kannada,1
Hindi-342.wav,Hindi,0
Telugu-196.wav,Telugu,3
Tamil-166.wav,Tamil,2
Tamil-95.wav,Tamil,2
Telugu-274.wav,Telugu,3
Hindi-465.wav,Hindi,0
Kannada-239.wav,Kannada,1
Tamil-240.wav,Tamil,2
Telugu-341.wav,Telugu,3
Hindi-340.wav,Hindi,0
Hindi-416.wav,Hindi,0
Tamil-452.wav,Tamil,2
Tamil-78.wav,Tamil,2
Hindi-472.wav,Hindi,0
Kannada-483.wav,Kannada,1
Tamil-263.wav,Tamil,2
Hindi-289.wav,Hindi,0
Hindi-454.wav,Hindi,0
Tamil-394.wav,Tamil,2
Tamil-359.wav,Tamil,2
Hindi-407.wav,Hindi,0
Tamil-410.wav,Tamil,2
Tamil-364.wav,Tamil,2
Telugu-460.wav,Telugu,3
Kannada-445.wav,Kannada,1
Kannada-142.wav,Kannada,1
Tamil-180.wav,Tamil,2
Telugu-398.wav,Telugu,3
Telugu-435.wav,Telugu,3
Kannada-337.wav,Kannada,1
Tamil-412.wav,Tamil,2
Telugu-437.wav,Telugu,3
Tamil-449.wav,Tamil,2
Kannada-441.wav,Kannada,1
Hindi-227.wav,Hindi,0
Tamil-159.wav,Tamil,2
Tamil-325.wav,Tamil,2
Hindi-304.wav,Hindi,0
Hindi-351.wav,Hindi,0
Kannada-490.wav,Kannada,1
Kannada-242.wav,Kannada,1
Tamil-411.wav,Tamil,2
Telugu-469.wav,Telugu,3
Telugu-429.wav,Telugu,3
Hindi-200.wav,Hindi,0
Hindi-329.wav,Hindi,0
Telugu-467.wav,Telugu,3
Kannada-112.wav,Kannada,1
Telugu-412.wav,Telugu,3
Kannada-339.wav,Kannada,1
Telugu-445.wav,Telugu,3
Telugu-489.wav,Telugu,3
Kannada-448.wav,Kannada,1
Kannada-444.wav,Kannada,1
Hindi-459.wav,Hindi,0
Kannada-149.wav,Kannada,1
Hindi-451.wav,Hindi,0
Telugu-124.wav,Telugu,3
Telugu-345.wav,Telugu,3
Hindi-313.wav,Hindi,0
Tamil-418.wav,Tamil,2
Kannada-475.wav,Kannada,1
Hindi-286.wav,Hindi,0
Kannada-348.wav,Kannada,1
Kannada-334.wav,Kannada,1
Tamil-447.wav,Tamil,2
Tamil-407.wav,Tamil,2
Hindi-423.wav,Hindi,0
Kannada-309.wav,Kannada,1
Tamil-358.wav,Tamil,2
Telugu-487.wav,Telugu,3
Hindi-336.wav,Hindi,0
Kannada-99.wav,Kannada,1
Tamil-395.wav,Tamil,2
Tamil-227.wav,Tamil,2
Tamil-295.wav,Tamil,2
Telugu-443.wav,Telugu,3
Hindi-270.wav,Hindi,0
Tamil-219.wav,Tamil,2
Tamil-497.wav,Tamil,2
Telugu-453.wav,Telugu,3
Hindi-206.wav,Hindi,0
Tamil-348.wav,Tamil,2
Telugu-285.wav,Telugu,3
Tamil-312.wav,Tamil,2
Hindi-169.wav,Hindi,0
Tamil-456.wav,Tamil,2
Kannada-477.wav,Kannada,1
Hindi-463.wav,Hindi,0
Telugu-425.wav,Telugu,3
Tamil-413.wav,Tamil,2
Kannada-178.wav,Kannada,1
Tamil-480.wav,Tamil,2
Hindi-193.wav,Hindi,0
Tamil-280.wav,Tamil,2
Telugu-459.wav,Telugu,3
Kannada-452.wav,Kannada,1
Telugu-367.wav,Telugu,3
Telugu-358.wav,Telugu,3
Tamil-503.wav,Tamil,2
Telugu-365.wav,Telugu,3
Telugu-11.wav,Telugu,3
Telugu-24.wav,Telugu,3
Kannada-320.wav,Kannada,1
Kannada-221.wav,Kannada,1
Kannada-300.wav,Kannada,1
Telugu-306.wav,Telugu,3
Telugu-436.wav,Telugu,3
Kannada-307.wav,Kannada,1
Hindi-378.wav,Hindi,0
Tamil-262.wav,Tamil,2
Tamil-351.wav,Tamil,2
Hindi-327.wav,Hindi,0
Telugu-245.wav,Telugu,3
Telugu-478.wav,Telugu,3
Telugu-403.wav,Telugu,3
Telugu-349.wav,Telugu,3
Kannada-313.wav,Kannada,1
Tamil-216.wav,Tamil,2
Tamil-269.wav,Tamil,2
Tamil-282.wav,Tamil,2
Hindi-143.wav,Hindi,0
Telugu-462.wav,Telugu,3
Telugu-324.wav,Telugu,3
Kannada-379.wav,Kannada,1
Tamil-134.wav,Tamil,2
Hindi-108.wav,Hindi,0
Kannada-433.wav,Kannada,1
Telugu-219.wav,Telugu,3
Telugu-428.wav,Telugu,3
Tamil-346.wav,Tamil,2
Tamil-437.wav,Tamil,2
Tamil-465.wav,Tamil,2
Telugu-279.wav,Telugu,3
Telugu-299.wav,Telugu,3
Tamil-161.wav,Tamil,2
Telugu-309.wav,Telugu,3
Telugu-418.wav,Telugu,3
Hindi-219.wav,Hindi,0
Hindi-331.wav,Hindi,0
Kannada-426.wav,Kannada,1
Tamil-475.wav,Tamil,2
Hindi-366.wav,Hindi,0
Telugu-464.wav,Telugu,3
Telugu-463.wav,Telugu,3
Tamil-211.wav,Tamil,2
Kannada-436.wav,Kannada,1
Hindi-86.wav,Hindi,0
Tamil-289.wav,Tamil,2
Telugu-440.wav,Telugu,3
Hindi-226.wav,Hindi,0
Tamil-486.wav,Tamil,2
Hindi-325.wav,Hindi,0
Telugu-235.wav,Telugu,3
Telugu-294.wav,Telugu,3
Hindi-453.wav,Hindi,0
Telugu-292.wav,Telugu,3
Hindi-433.wav,Hindi,0
Tamil-473.wav,Tamil,2
Kannada-143.wav,Kannada,1
Kannada-278.wav,Kannada,1
Telugu-303.wav,Telugu,3
Hindi-471.wav,Hindi,0
Tamil-436.wav,Tamil,2
Kannada-368.wav,Kannada,1
Telugu-382.wav,Telugu,3
Hindi-279.wav,Hindi,0
Telugu-160.wav,Telugu,3
Tamil-484.wav,Tamil,2
Kannada-457.wav,Kannada,1
Tamil-460.wav,Tamil,2
Kannada-89.wav,Kannada,1
Hindi-470.wav,Hindi,0
Kannada-468.wav,Kannada,1
Tamil-432.wav,Tamil,2
Kannada-195.wav,Kannada,1
Hindi-431.wav,Hindi,0
Kannada-132.wav,Kannada,1
Kannada-428.wav,Kannada,1
Kannada-279.wav,Kannada,1
Tamil-485.wav,Tamil,2
Telugu-336.wav,Telugu,3
Telugu-241.wav,Telugu,3
Tamil-28.wav,Tamil,2
Telugu-322.wav,Telugu,3
Telugu-346.wav,Telugu,3
Tamil-174.wav,Tamil,2
Tamil-164.wav,Tamil,2
Tamil-276.wav,Tamil,2
Tamil-479.wav,Tamil,2
Tamil-291.wav,Tamil,2
Hindi-348.wav,Hindi,0
Telugu-411.wav,Telugu,3
Hindi-181.wav,Hindi,0
Hindi-146.wav,Hindi,0
Telugu-466.wav,Telugu,3
Hindi-293.wav,Hindi,0
Kannada-315.wav,Kannada,1
Hindi-413.wav,Hindi,0
Tamil-196.wav,Tamil,2
Telugu-381.wav,Telugu,3
Tamil-492.wav,Tamil,2
Tamil-264.wav,Tamil,2
Kannada-461.wav,Kannada,1
Tamil-298.wav,Tamil,2
Kannada-447.wav,Kannada,1
Telugu-314.wav,Telugu,3
Kannada-131.wav,Kannada,1
Tamil-239.wav,Tamil,2
Tamil-435.wav,Tamil,2
Kannada-397.wav,Kannada,1
Telugu-486.wav,Telugu,3
Telugu-470.wav,Telugu,3
Tamil-290.wav,Tamil,2
Telugu-417.wav,Telugu,3
Kannada-230.wav,Kannada,1
Hindi-199.wav,Hindi,0
Telugu-277.wav,Telugu,3
Telugu-80.wav,Telugu,3
Kannada-264.wav,Kannada,1
Hindi-460.wav,Hindi,0
Hindi-339.wav,Hindi,0
Tamil-375.wav,Tamil,2
Kannada-398.wav,Kannada,1
Hindi-299.wav,Hindi,0
Hindi-61.wav,Hindi,0
Hindi-397.wav,Hindi,0
Hindi-223.wav,Hindi,0
Kannada-470.wav,Kannada,1
Tamil-242.wav,Tamil,2
Kannada-160.wav,Kannada,1
Hindi-425.wav,Hindi,0
Telugu-362.wav,Telugu,3
Kannada-417.wav,Kannada,1
Tamil-462.wav,Tamil,2
Kannada-267.wav,Kannada,1
Hindi-311.wav,Hindi,0
Kannada-427.wav,Kannada,1
Tamil-417.wav,Tamil,2
Kannada-467.wav,Kannada,1
Hindi-234.wav,Hindi,0
Kannada-434.wav,Kannada,1
Telugu-484.wav,Telugu,3
Hindi-273.wav,Hindi,0
Telugu-295.wav,Telugu,3
Kannada-317.wav,Kannada,1
Kannada-310.wav,Kannada,1
Telugu-253.wav,Telugu,3
Telugu-222.wav,Telugu,3
Kannada-440.wav,Kannada,1
Hindi-369.wav,Hindi,0
Hindi-298.wav,Hindi,0
Tamil-409.wav,Tamil,2
Hindi-483.wav,Hindi,0
Telugu-380.wav,Telugu,3
Hindi-364.wav,Hindi,0
Telugu-254.wav,Telugu,3
Telugu-490.wav,Telugu,3
Kannada-118.wav,Kannada,1
Kannada-177.wav,Kannada,1
Hindi-415.wav,Hindi,0
Tamil-341.wav,Tamil,2
Telugu-372.wav,Telugu,3
Hindi-204.wav,Hindi,0
Kannada-435.wav,Kannada,1
Hindi-207.wav,Hindi,0
Telugu-391.wav,Telugu,3
Kannada-429.wav,Kannada,1
Tamil-100.wav,Tamil,2
Telugu-431.wav,Telugu,3
Kannada-349.wav,Kannada,1
Kannada-254.wav,Kannada,1
Telugu-408.wav,Telugu,3
Tamil-204.wav,Tamil,2
Kannada-486.wav,Kannada,1
Kannada-361.wav,Kannada,1
Tamil-340.wav,Tamil,2
Hindi-475.wav,Hindi,0
Hindi-114.wav,Hindi,0
Kannada-265.wav,Kannada,1
Hindi-487.wav,Hindi,0
Telugu-481.wav,Telugu,3
Kannada-370.wav,Kannada,1
Telugu-405.wav,Telugu,3
Hindi-422.wav,Hindi,0
Hindi-480.wav,Hindi,0
Tamil-329.wav,Tamil,2
Telugu-288.wav,Telugu,3
Hindi-461.wav,Hindi,0
Telugu-263.wav,Telugu,3
Telugu-153.wav,Telugu,3
Telugu-268.wav,Telugu,3
Kannada-277.wav,Kannada,1
Telugu-476.wav,Telugu,3
Tamil-387.wav,Tamil,2
Kannada-297.wav,Kannada,1
Tamil-360.wav,Tamil,2
Hindi-324.wav,Hindi,0
Kannada-321.wav,Kannada,1
Telugu-361.wav,Telugu,3
Telugu-451.wav,Telugu,3
Kannada-245.wav,Kannada,1
Tamil-171.wav,Tamil,2
Hindi-148.wav,Hindi,0
Tamil-406.wav,Tamil,2
Hindi-417.wav,Hindi,0
Tamil-441.wav,Tamil,2
Kannada-318.wav,Kannada,1
Tamil-160.wav,Tamil,2
Tamil-392.wav,Tamil,2
Tamil-225.wav,Tamil,2
Kannada-336.wav,Kannada,1
Telugu-397.wav,Telugu,3
Kannada-358.wav,Kannada,1
Telugu-17.wav,Telugu,3
Kannada-418.wav,Kannada,1
Telugu-343.wav,Telugu,3
Telugu-427.wav,Telugu,3
Tamil-425.wav,Tamil,2
Tamil-363.wav,Tamil,2
Telugu-282.wav,Telugu,3
Tamil-365.wav,Tamil,2
Kannada-389.wav,Kannada,1
Telugu-43.wav,Telugu,3
Tamil-251.wav,Tamil,2
Tamil-249.wav,Tamil,2
Tamil-261.wav,Tamil,2
Telugu-317.wav,Telugu,3
Tamil-121.wav,Tamil,2
Tamil-371.wav,Tamil,2
Tamil-357.wav,Tamil,2
Telugu-113.wav,Telugu,3
Hindi-278.wav,Hindi,0
Telugu-458.wav,Telugu,3
Tamil-143.wav,Tamil,2
Tamil-103.wav,Tamil,2
Kannada-187.wav,Kannada,1
Kannada-324.wav,Kannada,1
Kannada-432.wav,Kannada,1
Tamil-500.wav,Tamil,2
Hindi-391.wav,Hindi,0
Kannada-451.wav,Kannada,1
Kannada-469.wav,Kannada,1
Tamil-444.wav,Tamil,2
Kannada-260.wav,Kannada,1
Tamil-150.wav,Tamil,2
Hindi-307.wav,Hindi,0
Tamil-385.wav,Tamil,2
Telugu-399.wav,Telugu,3
Kannada-454.wav,Kannada,1
Tamil-330.wav,Tamil,2
Tamil-391.wav,Tamil,2
Hindi-87.wav,Hindi,0
Tamil-265.wav,Tamil,2
Kannada-210.wav,Kannada,1
Telugu-389.wav,Telugu,3
Tamil-230.wav,Tamil,2
Tamil-124.wav,Tamil,2
Kannada-314.wav,Kannada,1
Kannada-215.wav,Kannada,1
Hindi-180.wav,Hindi,0
Tamil-287.wav,Tamil,2
Kannada-409.wav,Kannada,1
Hindi-411.wav,Hindi,0
Tamil-80.wav,Tamil,2
Hindi-462.wav,Hindi,0
Tamil-421.wav,Tamil,2
Telugu-366.wav,Telugu,3
Tamil-496.wav,Tamil,2
Telugu-442.wav,Telugu,3
Telugu-273.wav,Telugu,3
Hindi-402.wav,Hindi,0
Kannada-484.wav,Kannada,1
Hindi-473.wav,Hindi,0
Hindi-101.wav,Hindi,0
Tamil-309.wav,Tamil,2
Tamil-455.wav,Tamil,2
Hindi-354.wav,Hindi,0
Tamil-238.wav,Tamil,2
Tamil-499.wav,Tamil,2
Kannada-155.wav,Kannada,1
Kannada-292.wav,Kannada,1
Hindi-52.wav,Hindi,0
Kannada-271.wav,Kannada,1
Hindi-357.wav,Hindi,0
Hindi-406.wav,Hindi,0
Kannada-220.wav,Kannada,1
Hindi-468.wav,Hindi,0
Hindi-238.wav,Hindi,0
Tamil-299.wav,Tamil,2
Hindi-125.wav,Hindi,0
Tamil-214.wav,Tamil,2
Telugu-385.wav,Telugu,3
Kannada-415.wav,Kannada,1
Kannada-421.wav,Kannada,1
Kannada-374.wav,Kannada,1
Telugu-287.wav,Telugu,3
Telugu-483.wav,Telugu,3
Hindi-326.wav,Hindi,0
Telugu-472.wav,Telugu,3
Hindi-388.wav,Hindi,0
Hindi-477.wav,Hindi,0
Hindi-478.wav,Hindi,0
Kannada-359.wav,Kannada,1
Hindi-62.wav,Hindi,0
Tamil-156.wav,Tamil,2
Telugu-213.wav,Telugu,3
Tamil-446.wav,Tamil,2
Hindi-398.wav,Hindi,0
Tamil-383.wav,Tamil,2
Hindi-359.wav,Hindi,0
Telugu-108.wav,Telugu,3
Telugu-321.wav,Telugu,3
Hindi-345.wav,Hindi,0
Tamil-488.wav,Tamil,2
Telugu-318.wav,Telugu,3
Hindi-349.wav,Hindi,0
Hindi-48.wav,Hindi,0
Kannada-377.wav,Kannada,1
Hindi-321.wav,Hindi,0
Tamil-376.wav,Tamil,2
Hindi-276.wav,Hindi,0
Kannada-247.wav,Kannada,1
Kannada-407.wav,Kannada,1
Tamil-477.wav,Tamil,2
Telugu-291.wav,Telugu,3
Kannada-346.wav,Kannada,1
Kannada-255.wav,Kannada,1
Kannada-301.wav,Kannada,1
Telugu-140.wav,Telugu,3
Tamil-426.wav,Tamil,2
Hindi-297.wav,Hindi,0
Kannada-363.wav,Kannada,1
Tamil-416.wav,Tamil,2
Telugu-434.wav,Telugu,3
Telugu-493.wav,Telugu,3
Kannada-478.wav,Kannada,1
Hindi-469.wav,Hindi,0
Kannada-388.wav,Kannada,1
Kannada-476.wav,Kannada,1
Telugu-114.wav,Telugu,3
Kannada-2.wav,Kannada,1
Kannada-262.wav,Kannada,1
Hindi-485.wav,Hindi,0
Kannada-460.wav,Kannada,1
Hindi-450.wav,Hindi,0
Kannada-216.wav,Kannada,1
Kannada-459.wav,Kannada,1
Hindi-446.wav,Hindi,0
Tamil-366.wav,Tamil,2
Telugu-325.wav,Telugu,3
Kannada-188.wav,Kannada,1
Tamil-419.wav,Tamil,2
Hindi-250.wav,Hindi,0
Hindi-265.wav,Hindi,0
Telugu-312.wav,Telugu,3
Kannada-323.wav,Kannada,1
Tamil-445.wav,Tamil,2
Telugu-198.wav,Telugu,3
Tamil-274.wav,Tamil,2
Telugu-34.wav,Telugu,3
Tamil-331.wav,Tamil,2
Telugu-330.wav,Telugu,3
Kannada-463.wav,Kannada,1
Kannada-223.wav,Kannada,1
Telugu-475.wav,Telugu,3
Telugu-394.wav,Telugu,3
Hindi-441.wav,Hindi,0
Hindi-184.wav,Hindi,0
Hindi-381.wav,Hindi,0
Kannada-107.wav,Kannada,1
Hindi-420.wav,Hindi,0
Hindi-367.wav,Hindi,0
Kannada-364.wav,Kannada,1
Kannada-226.wav,Kannada,1
Tamil-459.wav,Tamil,2
Hindi-360.wav,Hindi,0
Telugu-448.wav,Telugu,3
Tamil-374.wav,Tamil,2
Hindi-365.wav,Hindi,0
Tamil-246.wav,Tamil,2
Telugu-454.wav,Telugu,3
Telugu-450.wav,Telugu,3
Telugu-415.wav,Telugu,3
Telugu-270.wav,Telugu,3
Tamil-97.wav,Tamil,2
Kannada-381.wav,Kannada,1
Tamil-323.wav,Tamil,2
Hindi-343.wav,Hindi,0
Tamil-482.wav,Tamil,2
Telugu-351.wav,Telugu,3
Telugu-174.wav,Telugu,3
Telugu-477.wav,Telugu,3
Kannada-237.wav,Kannada,1
Tamil-326.wav,Tamil,2
Kannada-456.wav,Kannada,1
Tamil-207.wav,Tamil,2
Hindi-280.wav,Hindi,0
Tamil-415.wav,Tamil,2
Hindi-305.wav,Hindi,0
Kannada-127.wav,Kannada,1
Tamil-334.wav,Tamil,2
Kannada-400.wav,Kannada,1
Kannada-311.wav,Kannada,1
Tamil-337.wav,Tamil,2
Hindi-385.wav,Hindi,0
Telugu-64.wav,Telugu,3
Tamil-209.wav,Tamil,2
Hindi-160.wav,Hindi,0
Hindi-128.wav,Hindi,0
Tamil-377.wav,Tamil,2
Tamil-439.wav,Tamil,2
Kannada-335.wav,Kannada,1
Telugu-359.wav,Telugu,3
Telugu-447.wav,Telugu,3
Hindi-377.wav,Hindi,0
Hindi-334.wav,Hindi,0
Hindi-428.wav,Hindi,0
Hindi-76.wav,Hindi,0
Telugu-337.wav,Telugu,3
Kannada-373.wav,Kannada,1
Hindi-241.wav,Hindi,0
Hindi-328.wav,Hindi,0
Telugu-482.wav,Telugu,3
Kannada-385.wav,Kannada,1
Tamil-83.wav,Tamil,2
Telugu-384.wav,Telugu,3
Kannada-387.wav,Kannada,1
Kannada-236.wav,Kannada,1
Tamil-490.wav,Tamil,2
Tamil-220.wav,Tamil,2
Tamil-398.wav,Tamil,2
Kannada-395.wav,Kannada,1
Kannada-424.wav,Kannada,1
Hindi-237.wav,Hindi,0
Hindi-285.wav,Hindi,0
Telugu-92.wav,Telugu,3
Telugu-465.wav,Telugu,3
Hindi-140.wav,Hindi,0
Hindi-347.wav,Hindi,0
Telugu-65.wav,Telugu,3
Telugu-370.wav,Telugu,3
Kannada-331.wav,Kannada,1
Telugu-353.wav,Telugu,3
Kannada-376.wav,Kannada,1
Telugu-355.wav,Telugu,3
Telugu-468.wav,Telugu,3
Hindi-414.wav,Hindi,0
Telugu-272.wav,Telugu,3
Kannada-88.wav,Kannada,1
Telugu-424.wav,Telugu,3
Hindi-240.wav,Hindi,0
Kannada-200.wav,Kannada,1
Telugu-393.wav,Telugu,3
Hindi-387.wav,Hindi,0
Tamil-430.wav,Tamil,2
Tamil-221.wav,Tamil,2
Telugu-488.wav,Telugu,3
Hindi-277.wav,Hindi,0
Telugu-182.wav,Telugu,3
Hindi-111.wav,Hindi,0
Telugu-275.wav,Telugu,3
Telugu-225.wav,Telugu,3
Tamil-327.wav,Tamil,2
Kannada-422.wav,Kannada,1
Kannada-129.wav,Kannada,1
Telugu-426.wav,Telugu,3
Tamil-498.wav,Tamil,2
Telugu-339.wav,Telugu,3
Hindi-412.wav,Hindi,0
Hindi-127.wav,Hindi,0
Hindi-287.wav,Hindi,0
Tamil-464.wav,Tamil,2
Hindi-245.wav,Hindi,0
Hindi-437.wav,Hindi,0
Hindi-405.wav,Hindi,0
Tamil-423.wav,Tamil,2
Hindi-209.wav,Hindi,0
Kannada-416.wav,Kannada,1
Hindi-330.wav,Hindi,0
Tamil-335.wav,Tamil,2
Hindi-224.wav,Hindi,0
Tamil-494.wav,Tamil,2
Telugu-67.wav,Telugu,3
Kannada-365.wav,Kannada,1
Tamil-361.wav,Tamil,2
Kannada-293.wav,Kannada,1
Hindi-221.wav,Hindi,0
Kannada-466.wav,Kannada,1
