filename,foldername,labels
Kannada-113.wav,Kannada,1
Kannada-106.wav,Kannada,1
Kannada-94.wav,Kannada,1
Kannada-35.wav,Kannada,1
Kannada-50.wav,Kannada,1
Kannada-58.wav,Kannada,1
Kannada-63.wav,Kannada,1
Kannada-40.wav,Kannada,1
Kannada-60.wav,Kannada,1
Kannada-42.wav,Kannada,1
Kannada-104.wav,Kannada,1
Kannada-115.wav,Kannada,1
Kannada-112.wav,Kannada,1
Kannada-20.wav,Kannada,1
Kannada-38.wav,Kannada,1
Kannada-99.wav,Kannada,1
Kannada-107.wav,Kannada,1
Kannada-87.wav,Kannada,1
Kannada-103.wav,Kannada,1
Kannada-8.wav,Kannada,1
Kannada-11.wav,Kannada,1
Kannada-88.wav,Kannada,1
Kannada-44.wav,Kannada,1
Kannada-89.wav,Kannada,1
Kannada-67.wav,Kannada,1
Kannada-83.wav,Kannada,1
Kannada-117.wav,Kannada,1
Kannada-55.wav,Kannada,1
Kannada-36.wav,Kannada,1
Kannada-109.wav,Kannada,1
Kannada-101.wav,Kannada,1
Kannada-95.wav,Kannada,1
Kannada-91.wav,Kannada,1
Kannada-111.wav,Kannada,1
Kannada-85.wav,Kannada,1
Kannada-70.wav,Kannada,1
Kannada-102.wav,Kannada,1
Kannada-69.wav,Kannada,1
Kannada-105.wav,Kannada,1
Kannada-84.wav,Kannada,1
Kannada-76.wav,Kannada,1
Kannada-114.wav,Kannada,1
Kannada-97.wav,Kannada,1
Kannada-78.wav,Kannada,1
Kannada-81.wav,Kannada,1
Kannada-86.wav,Kannada,1
Kannada-57.wav,Kannada,1
Kannada-90.wav,Kannada,1
Kannada-82.wav,Kannada,1
Kannada-110.wav,Kannada,1
Kannada-64.wav,Kannada,1
Kannada-43.wav,Kannada,1
Kannada-93.wav,Kannada,1
Kannada-72.wav,Kannada,1
Kannada-47.wav,Kannada,1
Kannada-116.wav,Kannada,1
Tamil-61.wav,Tamil,2
Tamil-126.wav,Tamil,2
Tamil-116.wav,Tamil,2
Tamil-70.wav,Tamil,2
Tamil-113.wav,Tamil,2
Tamil-77.wav,Tamil,2
Tamil-81.wav,Tamil,2
Tamil-106.wav,Tamil,2
Tamil-129.wav,Tamil,2
Tamil-110.wav,Tamil,2
Tamil-125.wav,Tamil,2
Tamil-89.wav,Tamil,2
Tamil-128.wav,Tamil,2
Tamil-72.wav,Tamil,2
Tamil-119.wav,Tamil,2
Tamil-109.wav,Tamil,2
Tamil-127.wav,Tamil,2
Tamil-82.wav,Tamil,2
Tamil-50.wav,Tamil,2
Tamil-118.wav,Tamil,2
Tamil-131.wav,Tamil,2
Tamil-133.wav,Tamil,2
Tamil-123.wav,Tamil,2
Tamil-112.wav,Tamil,2
Tamil-114.wav,Tamil,2
Tamil-105.wav,Tamil,2
Tamil-122.wav,Tamil,2
Tamil-102.wav,Tamil,2
Tamil-94.wav,Tamil,2
Tamil-90.wav,Tamil,2
Tamil-79.wav,Tamil,2
Tamil-84.wav,Tamil,2
Tamil-120.wav,Tamil,2
Tamil-132.wav,Tamil,2
Tamil-71.wav,Tamil,2
Tamil-19.wav,Tamil,2
Tamil-36.wav,Tamil,2
Tamil-28.wav,Tamil,2
Tamil-100.wav,Tamil,2
Tamil-95.wav,Tamil,2
Tamil-124.wav,Tamil,2
Tamil-80.wav,Tamil,2
Tamil-42.wav,Tamil,2
Tamil-78.wav,Tamil,2
Tamil-33.wav,Tamil,2
Tamil-25.wav,Tamil,2
Tamil-117.wav,Tamil,2
Tamil-56.wav,Tamil,2
Tamil-97.wav,Tamil,2
Tamil-103.wav,Tamil,2
Tamil-83.wav,Tamil,2
Tamil-37.wav,Tamil,2
Tamil-30.wav,Tamil,2
Tamil-45.wav,Tamil,2
Tamil-76.wav,Tamil,2
Tamil-85.wav,Tamil,2
Tamil-39.wav,Tamil,2
Tamil-75.wav,Tamil,2
Tamil-38.wav,Tamil,2
Tamil-101.wav,Tamil,2
Tamil-115.wav,Tamil,2
Tamil-130.wav,Tamil,2
Tamil-68.wav,Tamil,2
Tamil-108.wav,Tamil,2
Tamil-98.wav,Tamil,2
Tamil-62.wav,Tamil,2
Tamil-59.wav,Tamil,2
Tamil-60.wav,Tamil,2
Tamil-121.wav,Tamil,2
Tamil-96.wav,Tamil,2
Telugu-45.wav,Telugu,3
Telugu-84.wav,Telugu,3
Telugu-120.wav,Telugu,3
Telugu-112.wav,Telugu,3
Telugu-102.wav,Telugu,3
Telugu-60.wav,Telugu,3
Telugu-111.wav,Telugu,3
Telugu-116.wav,Telugu,3
Telugu-88.wav,Telugu,3
Telugu-63.wav,Telugu,3
Telugu-76.wav,Telugu,3
Telugu-85.wav,Telugu,3
Telugu-107.wav,Telugu,3
Telugu-106.wav,Telugu,3
Telugu-101.wav,Telugu,3
Telugu-91.wav,Telugu,3
Telugu-117.wav,Telugu,3
Telugu-71.wav,Telugu,3
Telugu-125.wav,Telugu,3
Telugu-105.wav,Telugu,3
Telugu-104.wav,Telugu,3
Telugu-94.wav,Telugu,3
Telugu-98.wav,Telugu,3
Telugu-99.wav,Telugu,3
Telugu-119.wav,Telugu,3
Telugu-74.wav,Telugu,3
Telugu-122.wav,Telugu,3
Telugu-93.wav,Telugu,3
Telugu-81.wav,Telugu,3
Telugu-123.wav,Telugu,3
Telugu-109.wav,Telugu,3
Telugu-13.wav,Telugu,3
Telugu-113.wav,Telugu,3
Telugu-11.wav,Telugu,3
Telugu-19.wav,Telugu,3
Telugu-5.wav,Telugu,3
Telugu-17.wav,Telugu,3
Telugu-92.wav,Telugu,3
Telugu-24.wav,Telugu,3
Telugu-34.wav,Telugu,3
Telugu-67.wav,Telugu,3
Telugu-14.wav,Telugu,3
Telugu-80.wav,Telugu,3
Telugu-65.wav,Telugu,3
Telugu-43.wav,Telugu,3
Telugu-72.wav,Telugu,3
Telugu-97.wav,Telugu,3
Telugu-61.wav,Telugu,3
Telugu-64.wav,Telugu,3
Telugu-121.wav,Telugu,3
Telugu-124.wav,Telugu,3
Telugu-54.wav,Telugu,3
Telugu-126.wav,Telugu,3
Telugu-40.wav,Telugu,3
Telugu-108.wav,Telugu,3
Telugu-57.wav,Telugu,3
Telugu-31.wav,Telugu,3
Telugu-114.wav,Telugu,3
Telugu-118.wav,Telugu,3
