filename,foldername,labels
Telugu-0.wav,Telugu,3
Telugu-35.wav,Telugu,3
Hindi-30.wav,Hindi,0
Kannada-6.wav,Kannada,1
Telugu-2.wav,Telugu,3
Kannada-5.wav,Kannada,1
Hindi-113.wav,Hindi,0
Tamil-0.wav,Tamil,2
Kannada-48.wav,Kannada,1
Kannada-10.wav,Kannada,1
Kannada-32.wav,Kannada,1
Telugu-85.wav,Telugu,3
Tamil-37.wav,Tamil,2
Hindi-1.wav,Hindi,0
Kannada-93.wav,Kannada,1
Telugu-77.wav,Telugu,3
Telugu-28.wav,Telugu,3
Telugu-66.wav,Telugu,3
Kannada-75.wav,Kannada,1
Hindi-51.wav,Hindi,0
Tamil-1.wav,Tamil,2
Tamil-24.wav,Tamil,2
Hindi-97.wav,Hindi,0
Kannada-94.wav,Kannada,1
Kannada-16.wav,Kannada,1
Hindi-73.wav,Hindi,0
Telugu-74.wav,Telugu,3
Tamil-44.wav,Tamil,2
Kannada-115.wav,Kannada,1
Hindi-41.wav,Hindi,0
Tamil-92.wav,Tamil,2
Tamil-100.wav,Tamil,2
Telugu-91.wav,Telugu,3
Tamil-71.wav,Tamil,2
Telugu-118.wav,Telugu,3
Telugu-5.wav,Telugu,3
Tamil-104.wav,Tamil,2
Hindi-18.wav,Hindi,0
Kannada-113.wav,Kannada,1
Kannada-46.wav,Kannada,1
Tamil-96.wav,Tamil,2
Kannada-86.wav,Kannada,1
Telugu-70.wav,Telugu,3
Hindi-95.wav,Hindi,0
Telugu-40.wav,Telugu,3
Hindi-112.wav,Hindi,0
Kannada-27.wav,Kannada,1
Telugu-33.wav,Telugu,3
Hindi-79.wav,Hindi,0
Hindi-26.wav,Hindi,0
Tamil-63.wav,Tamil,2
Tamil-75.wav,Tamil,2
Hindi-71.wav,Hindi,0
Kannada-82.wav,Kannada,1
Hindi-84.wav,Hindi,0
Kannada-11.wav,Kannada,1
Hindi-102.wav,Hindi,0
Tamil-54.wav,Tamil,2
Kannada-97.wav,Kannada,1
Telugu-104.wav,Telugu,3
Kannada-44.wav,Kannada,1
Hindi-2.wav,Hindi,0
Tamil-41.wav,Tamil,2
Telugu-87.wav,Telugu,3
Kannada-38.wav,Kannada,1
Tamil-45.wav,Tamil,2
Kannada-83.wav,Kannada,1
Tamil-52.wav,Tamil,2
Telugu-37.wav,Telugu,3
Kannada-57.wav,Kannada,1
Kannada-25.wav,Kannada,1
Kannada-23.wav,Kannada,1
Kannada-17.wav,Kannada,1
Telugu-120.wav,Telugu,3
Hindi-21.wav,Hindi,0
Telugu-80.wav,Telugu,3
Tamil-17.wav,Tamil,2
Telugu-67.wav,Telugu,3
Kannada-116.wav,Kannada,1
Telugu-73.wav,Telugu,3
Kannada-62.wav,Kannada,1
Telugu-29.wav,Telugu,3
Hindi-53.wav,Hindi,0
Hindi-38.wav,Hindi,0
Tamil-111.wav,Tamil,2
Telugu-89.wav,Telugu,3
Tamil-61.wav,Tamil,2
Hindi-90.wav,Hindi,0
Hindi-68.wav,Hindi,0
Hindi-100.wav,Hindi,0
Tamil-18.wav,Tamil,2
Tamil-9.wav,Tamil,2
Telugu-96.wav,Telugu,3
Telugu-71.wav,Telugu,3
Kannada-85.wav,Kannada,1
Tamil-36.wav,Tamil,2
Kannada-18.wav,Kannada,1
Tamil-90.wav,Tamil,2
Tamil-53.wav,Tamil,2
Kannada-72.wav,Kannada,1
Hindi-85.wav,Hindi,0
Telugu-101.wav,Telugu,3
Tamil-83.wav,Tamil,2
Telugu-54.wav,Telugu,3
Kannada-50.wav,Kannada,1
Hindi-104.wav,Hindi,0
Telugu-84.wav,Telugu,3
Hindi-34.wav,Hindi,0
Hindi-12.wav,Hindi,0
Telugu-3.wav,Telugu,3
Kannada-61.wav,Kannada,1
Telugu-111.wav,Telugu,3
Hindi-16.wav,Hindi,0
Tamil-73.wav,Tamil,2
Kannada-114.wav,Kannada,1
Kannada-39.wav,Kannada,1
Telugu-55.wav,Telugu,3
Tamil-81.wav,Tamil,2
Hindi-0.wav,Hindi,0
Hindi-55.wav,Hindi,0
Hindi-89.wav,Hindi,0
Hindi-94.wav,Hindi,0
Tamil-34.wav,Tamil,2
Hindi-87.wav,Hindi,0
Telugu-21.wav,Telugu,3
Tamil-64.wav,Tamil,2
Telugu-20.wav,Telugu,3
Hindi-80.wav,Hindi,0
Telugu-94.wav,Telugu,3
Hindi-50.wav,Hindi,0
Hindi-54.wav,Hindi,0
Kannada-78.wav,Kannada,1
Hindi-107.wav,Hindi,0
Tamil-124.wav,Tamil,2
Kannada-21.wav,Kannada,1
Hindi-74.wav,Hindi,0
Kannada-37.wav,Kannada,1
Kannada-53.wav,Kannada,1
Hindi-11.wav,Hindi,0
Telugu-14.wav,Telugu,3
Hindi-31.wav,Hindi,0
Tamil-12.wav,Tamil,2
Tamil-19.wav,Tamil,2
Telugu-86.wav,Telugu,3
Kannada-96.wav,Kannada,1
Kannada-54.wav,Kannada,1
Tamil-128.wav,Tamil,2
Hindi-22.wav,Hindi,0
Telugu-24.wav,Telugu,3
Kannada-110.wav,Kannada,1
Kannada-100.wav,Kannada,1
Telugu-51.wav,Telugu,3
Kannada-55.wav,Kannada,1
Telugu-53.wav,Telugu,3
Tamil-65.wav,Tamil,2
Hindi-78.wav,Hindi,0
Telugu-44.wav,Telugu,3
Hindi-64.wav,Hindi,0
Hindi-109.wav,Hindi,0
Kannada-68.wav,Kannada,1
Kannada-103.wav,Kannada,1
Kannada-67.wav,Kannada,1
Telugu-69.wav,Telugu,3
Telugu-72.wav,Telugu,3
Tamil-23.wav,Tamil,2
Telugu-81.wav,Telugu,3
Kannada-63.wav,Kannada,1
Telugu-26.wav,Telugu,3
Tamil-114.wav,Tamil,2
Hindi-33.wav,Hindi,0
Kannada-15.wav,Kannada,1
Tamil-50.wav,Tamil,2
Telugu-95.wav,Telugu,3
Tamil-126.wav,Tamil,2
Hindi-59.wav,Hindi,0
Tamil-67.wav,Tamil,2
Telugu-22.wav,Telugu,3
Kannada-101.wav,Kannada,1
Tamil-84.wav,Tamil,2
Kannada-36.wav,Kannada,1
Kannada-107.wav,Kannada,1
Telugu-30.wav,Telugu,3
Hindi-65.wav,Hindi,0
Telugu-106.wav,Telugu,3
Kannada-89.wav,Kannada,1
Tamil-121.wav,Tamil,2
Hindi-92.wav,Hindi,0
Kannada-14.wav,Kannada,1
Hindi-7.wav,Hindi,0
Hindi-103.wav,Hindi,0
Tamil-86.wav,Tamil,2
Kannada-35.wav,Kannada,1
Telugu-59.wav,Telugu,3
Hindi-99.wav,Hindi,0
Tamil-87.wav,Tamil,2
Telugu-39.wav,Telugu,3
Kannada-77.wav,Kannada,1
Telugu-27.wav,Telugu,3
Kannada-59.wav,Kannada,1
Hindi-111.wav,Hindi,0
Tamil-42.wav,Tamil,2
Tamil-60.wav,Tamil,2
Tamil-7.wav,Tamil,2
Tamil-20.wav,Tamil,2
Hindi-4.wav,Hindi,0
Hindi-10.wav,Hindi,0
Hindi-105.wav,Hindi,0
Hindi-23.wav,Hindi,0
Kannada-91.wav,Kannada,1
Telugu-47.wav,Telugu,3
Kannada-26.wav,Kannada,1
Kannada-69.wav,Kannada,1
Telugu-46.wav,Telugu,3
Telugu-110.wav,Telugu,3
Telugu-34.wav,Telugu,3
Tamil-129.wav,Tamil,2
Hindi-29.wav,Hindi,0
Hindi-14.wav,Hindi,0
Tamil-88.wav,Tamil,2
Tamil-3.wav,Tamil,2
Hindi-72.wav,Hindi,0
Telugu-102.wav,Telugu,3
Kannada-108.wav,Kannada,1
Tamil-98.wav,Tamil,2
Telugu-93.wav,Telugu,3
Tamil-116.wav,Tamil,2
Kannada-29.wav,Kannada,1
Telugu-15.wav,Telugu,3
Hindi-17.wav,Hindi,0
Kannada-28.wav,Kannada,1
Hindi-60.wav,Hindi,0
Telugu-100.wav,Telugu,3
Tamil-102.wav,Tamil,2
Telugu-64.wav,Telugu,3
Telugu-1.wav,Telugu,3
Telugu-103.wav,Telugu,3
Hindi-88.wav,Hindi,0
Kannada-4.wav,Kannada,1
Tamil-78.wav,Tamil,2
Hindi-44.wav,Hindi,0
Tamil-26.wav,Tamil,2
Tamil-11.wav,Tamil,2
Kannada-65.wav,Kannada,1
Telugu-79.wav,Telugu,3
